ANO,MES,PODER,UO,UG,FONTE_MAE,NATUREZA3,VALOR_EMPENHADO
2024,8,EXE,11008,110008,500,333000000,36484.02
2024,8,EXE,19035,540035,500,333000000,449.16
2024,8,EXE,24547,540547,500,333000000,0.0
2024,8,EXE,18021,510021,500,333000000,828.0
2024,8,EXE,14030,520030,500,333000000,1578.63
2024,8,EXE,19033,540033,500,331000000,54.78
2024,8,EXE,13551,510551,501,333000000,62159.48
2024,8,EXE,30041,300041,500,333000000,22161.6
2024,8,EXE,27524,510556,600,333000000,-114.0
2024,8,EXE,19033,540033,500,333000000,133.33
2024,8,EXE,27556,510556,500,333000000,111.0
2024,8,EXE,14555,520555,500,333000000,897.0
2024,8,EXE,19512,410512,752,333000000,1242.0
2024,8,EXE,19512,410512,501,333000000,905.7
2024,8,EXE,14541,530541,500,333000000,6509.0
2024,8,EXE,18021,510021,500,333000000,754.96
2024,8,MPE,3004,30004,500,333000000,305.7
2024,8,EXE,27524,510524,500,333000000,689837.42
2024,8,EXE,18557,510557,500,333000000,0.0
2024,8,EXE,18557,510557,500,333000000,0.0
2024,8,EXE,18557,510557,500,333000000,0.0
2024,8,EXE,27556,510556,500,344000000,1786.94
2024,8,EXE,18557,510557,500,333000000,0.0
2024,8,EXE,11011,110011,500,333000000,37638.8
2024,8,EXE,23542,530542,501,333000000,1570.0
2024,8,EXE,29032,520032,500,333000000,0.0
2024,8,MPE,3004,30004,500,333000000,1528.5
2024,8,EXE,23542,530542,501,333000000,2000.0
2024,8,EXE,23032,530032,500,333000000,580.0
2024,8,EXE,18557,510557,500,333000000,0.0
2024,8,EXE,23542,530542,501,333000000,2625.0
2024,8,EXE,24547,540547,500,333000000,2000.0
2024,8,EXE,24573,540573,500,333000000,135000.0
2024,8,EXE,18557,510557,500,333000000,0.0
2024,8,EXE,27524,510556,600,333000000,154450.9
2024,8,EXE,14030,520030,500,333000000,115.68
2024,8,EXE,20020,510020,500,333000000,69.0
2024,8,EXE,17517,510517,500,333000000,1900.0
2024,8,EXE,29032,520032,500,333000000,56392.17
2024,8,EXE,27556,510556,500,333000000,0.0
2024,8,EXE,11009,110009,500,333000000,3502.97
2024,8,EXE,13017,410017,500,333000000,0.0
2024,8,EXE,16514,510514,500,333000000,18483.97
2024,8,EXE,16026,520026,500,333000000,0.0
2024,8,EXE,23542,530542,501,333000000,483.0
2024,8,EXE,24037,540037,500,333000000,86.25
2024,8,MPE,3004,30004,500,344000000,35595.6
2024,8,EXE,29538,520538,501,333000000,12985.41
2024,8,EXE,27524,510524,500,333000000,3930.88
2024,8,EXE,27524,510556,500,333000000,90256.72
2024,8,EXE,11011,110011,500,333000000,0.0
2024,8,EXE,19036,540036,500,333000000,0.0
2024,8,MPE,3004,30004,500,333000000,827.0
2024,8,EXE,29538,520538,501,333000000,25000.0
2024,8,EXE,11009,110009,500,344000000,0.0
2024,8,EXE,14030,520030,500,333000000,0.0
2024,8,EXE,15024,510024,500,333000000,0.0
2024,8,EXE,24038,540038,500,333000000,94065.8
2024,8,EXE,27524,510524,600,333000000,47304.0
2024,8,EXE,20516,510516,500,333000000,301.87
2024,8,JUD,2501,20501,760,333000000,64750.0
2024,8,EXE,20020,510020,500,333000000,78768.0
2024,8,EXE,21513,410513,500,333000000,18699.22
2024,8,EXE,27524,510556,600,333000000,6349.69
2024,8,EXE,13017,410017,500,333000000,301.89
2024,8,EXE,16506,410506,500,333000000,14000.0
2024,8,EXE,27524,510556,600,333000000,852.25
2024,8,MPE,3004,30004,500,333000000,209.49
2024,8,EXE,27524,510524,749,344000000,70773.75
2024,8,EXE,27524,510556,500,333000000,-9377.08
2024,8,JUD,2003,20003,500,333000000,196.53
2024,8,EXE,19512,410512,501,333000000,0.0
2024,8,EXE,20020,510020,500,333000000,382346.66
2024,8,EXE,20020,510020,500,333000000,34304.0
2024,8,EXE,20020,510020,500,333000000,33280.0
2024,8,EXE,20020,510020,500,333000000,47488.0
2024,8,EXE,18520,510520,500,333000000,0.0
2024,8,EXE,27524,510524,500,333000000,395265.6
2024,8,EXE,27524,510556,600,333000000,960.0
2024,8,EXE,27524,510556,600,333000000,36140.39
2024,8,EXE,29533,520533,759,333000000,70000.0
2024,8,EXE,34051,340051,500,333000000,20521.75
2024,8,EXE,35538,530538,750,344000000,0.0
2024,8,EXE,27524,510524,600,333000000,0.0
2024,8,EXE,29031,520031,500,333000000,69.0
2024,8,EXE,16514,510514,500,333000000,0.0
2024,8,EXE,16514,510514,500,333000000,0.0
2024,8,EXE,34051,340051,500,333000000,1110.0
2024,8,EXE,16514,510514,500,333000000,0.0
2024,8,EXE,16537,520537,700,333000000,752.25
2024,8,EXE,16514,510514,700,333000000,3365.26
2024,8,MPE,3004,30004,500,333000000,2708.91
2024,8,EXE,35032,350032,754,344000000,0.0
2024,8,EXE,13017,410017,500,333000000,6.65
2024,8,EXE,24038,540038,500,333000000,69.0
2024,8,EXE,14566,140566,500,333000000,281.6
2024,8,EXE,35538,530538,754,344000000,0.0
2024,8,EXE,16514,510514,500,333000000,10000.0
2024,8,EXE,13511,410511,500,333000000,0.0
2024,8,EXE,20020,510020,500,333000000,3354.5
2024,8,EXE,16506,410506,500,344000000,0.0
2024,8,EXE,34051,340051,500,333000000,147150.0
2024,8,EXE,11008,110008,500,331000000,0.0
2024,8,EXE,27524,510524,600,333000000,288390.68
2024,8,EXE,11504,410504,501,333000000,1668.0
2024,8,EXE,14541,530541,500,333000000,362.26
2024,8,EXE,34051,340051,500,333000000,0.0
2024,8,EXE,19033,540033,500,333000000,1311.0
2024,8,EXE,24037,540037,500,331000000,0.0
2024,8,EXE,30041,300041,761,333000000,17308.01
2024,8,EXE,14541,530541,500,333000000,301.88
2024,8,EXE,29033,410548,500,333000000,20000.0
2024,8,EXE,26031,530031,500,333000000,690.0
2024,8,LEG,1001,10001,500,333000000,39150.0
2024,8,MPE,3004,30004,500,333000000,738112.08
2024,8,MPE,3004,30004,500,331000000,125.56
2024,8,EXE,20020,510020,500,333000000,120.75
2024,8,EXE,26031,530031,500,333000000,1403.62
2024,8,EXE,29033,520033,500,333000000,8000.0
2024,8,EXE,19034,540034,500,331000000,17553.18
2024,8,EXE,27524,510524,500,333000000,0.0
2024,8,EXE,27524,410548,500,333000000,386055.76
2024,8,EXE,27524,510524,500,333000000,69.0
2024,8,EXE,27524,510524,500,333000000,42765.0
2024,8,EXE,11015,110015,500,331000000,42829.61
2024,8,EXE,11006,110006,500,331000000,4201.88
2024,8,EXE,19036,540036,759,333000000,7060.0
2024,8,EXE,18520,510520,500,333000000,2000.0
2024,8,EXE,18520,510520,500,333000000,1712.0
2024,8,EXE,11006,110006,500,333000000,673.74
2024,8,EXE,18520,510520,500,333000000,184.0
2024,8,EXE,19536,540536,500,331000000,169207.98
2024,8,EXE,19036,540036,753,333000000,0.0
2024,8,LEG,1002,10002,500,333000000,183000.0
2024,8,EXE,14541,530541,500,333000000,2173.52
2024,8,EXE,27524,510556,600,333000000,600.0
2024,8,EXE,20516,510516,501,333000000,0.0
2024,8,EXE,14030,520030,500,333000000,598.5
2024,8,EXE,24037,540037,500,333000000,912.0
2024,8,EXE,20020,510020,540,331000000,1924.08
2024,8,EXE,13571,130571,500,331000000,3620.12
2024,8,EXE,16537,520537,700,333000000,451.35
2024,8,EXE,27524,510524,600,333000000,120.76
2024,8,EXE,13017,410017,500,333000000,301.88
2024,8,EXE,27524,510524,600,333000000,0.0
2024,8,EXE,27524,510524,600,333000000,0.0
2024,8,EXE,28027,520027,500,333000000,232.61
2024,8,EXE,34051,340051,500,333000000,702.0
2024,8,EXE,13571,130571,801,331000000,25079.33
2024,8,EXE,23542,530542,501,333000000,362.25
2024,8,EXE,14566,140566,500,333000000,138.0
2024,9,EXE,11011,110011,500,333000000,0.0
2024,9,EXE,23542,530542,501,333000000,-35.04
2024,9,MPE,3004,30004,500,333000000,0.0
2024,8,EXE,16537,520537,700,333000000,122.4
2024,9,LEG,1002,10002,500,333000000,0.0
2024,9,JUD,2003,20003,500,333000000,-5511.03
2024,9,LEG,1001,10001,500,333000000,1000.0
2024,9,EXE,27524,510556,600,333000000,0.0
2024,9,EXE,11006,110006,500,333000000,2000.0
2024,9,EXE,19512,410512,501,331000000,0.0
2024,9,EXE,16506,410506,500,333000000,0.0
2024,9,EXE,27524,510524,706,333000000,0.0
2024,9,EXE,27524,510524,749,344000000,0.0
2024,9,EXE,19047,190047,500,333000000,30508.78
2024,9,EXE,14528,520528,500,333000000,257745.27
2024,9,EXE,21018,30004,500,333000000,0.0
2024,9,EXE,27524,510524,600,333000000,0.0
2024,9,EXE,19536,540536,500,331000000,0.0
2024,9,EXE,35538,530538,754,344000000,0.0
2024,9,EXE,19512,410512,501,333000000,4000.0
2024,9,EXE,20020,510020,500,333000000,0.0
2024,9,EXE,27524,510556,600,333000000,-94.5
2024,9,EXE,27524,510556,500,333000000,0.0
2024,9,LEG,1500,10500,759,333000000,6662.4
2024,9,EXE,35538,530538,752,333000000,0.0
2024,9,EXE,17010,110010,500,333000000,83125.0
2024,9,EXE,27524,510556,500,333000000,0.0
2024,9,EXE,19035,540035,500,333000000,917.83
2024,9,EXE,19035,540035,500,333000000,0.0
2024,9,EXE,27524,510524,500,333000000,66649.31
2024,9,JUD,2003,20003,500,333000000,524.27
2024,9,EXE,19035,540035,500,333000000,0.0
2024,9,EXE,11011,110011,500,333000000,0.0
2024,9,EXE,26031,530031,501,344000000,300000.0
2024,9,EXE,35538,530538,500,344000000,0.0
2024,9,EXE,16506,410506,500,331000000,0.0
2024,9,EXE,27556,510556,500,331000000,0.0
2024,9,EXE,16514,510514,500,333000000,50000.0
2024,9,EXE,23543,530543,709,333000000,0.0
2024,9,EXE,13548,410548,500,331000000,0.0
2024,9,EXE,17517,510517,500,333000000,0.0
2024,9,EXE,19036,540036,500,331000000,0.0
2024,9,EXE,27524,510524,500,333000000,300819.02
2024,9,EXE,35032,350032,754,344000000,-51687.97
2024,9,EXE,13017,410017,500,331000000,0.0
2024,9,EXE,24037,540037,500,333000000,60.37
2024,9,EXE,16026,520026,500,331000000,0.0
2024,9,EXE,21018,410548,500,333000000,35709.03
2024,8,EXE,11009,110009,500,333000000,-320.0
2024,9,EXE,16506,410506,500,333000000,547206.89
2024,9,EXE,27524,510023,605,331000000,116.55
2024,9,EXE,21018,510514,500,333000000,0.0
2024,9,EXE,20516,510516,500,331000000,0.0
2024,9,EXE,26031,530031,500,331000000,0.0
2024,9,EXE,19033,540033,500,333000000,1147.22
2024,9,EXE,20020,510020,541,333000000,2386000.0
2024,9,EXE,19035,540035,500,333000000,1971.54
2024,9,EXE,27524,510556,500,333000000,42180.0
2024,9,EXE,27524,510524,600,333000000,0.0
2024,9,EXE,20020,510020,540,331000000,0.0
2024,9,EXE,11006,110006,500,333000000,19499.0
2024,9,EXE,27524,510556,600,333000000,0.0
2024,9,JUD,2003,20003,500,333000000,161.06
2024,9,EXE,27524,510524,500,333000000,46363.34
2024,9,EXE,27524,510524,500,333000000,0.0
2024,9,EXE,19035,540035,500,333000000,1122.9
2024,9,EXE,13569,130569,802,333000000,2807.23
2024,9,EXE,19033,540033,500,333000000,0.0
2024,9,EXE,27524,510524,600,333000000,33907.08
2024,9,EXE,11011,110011,500,333000000,0.0
2024,9,EXE,19047,190047,500,333000000,0.0
2024,9,EXE,20020,510020,500,333000000,69.0
2024,9,EXE,13569,130569,802,333000000,55701.89
2024,9,EXE,14555,520555,501,333000000,301.88
2024,9,EXE,20020,510020,500,333000000,137339.73
2024,9,EXE,27556,510556,500,331000000,156277.81
2024,9,EXE,14555,520555,500,333000000,345.0
2024,9,EXE,20516,510516,500,333000000,1242.0
2024,9,EXE,27524,510524,600,333000000,2526.53
2024,9,EXE,19563,190563,713,344000000,255600.0
2024,9,JUD,2003,20003,500,333000000,4548.02
2024,9,JUD,2003,20003,500,333000000,9601.37
2024,9,EXE,27556,510556,500,331000000,1107.26
2024,9,JUD,2003,20003,500,333000000,2137.12
2024,9,EXE,14030,520030,500,333000000,1716.51
2024,9,EXE,30041,300041,500,333000000,299401.45
2024,9,EXE,20020,510020,500,333000000,37557.33
2024,9,EXE,20020,510020,500,333000000,28288.0
2024,9,EXE,26031,530031,500,344000000,0.0
2024,9,EXE,19047,190047,500,344000000,8400.0
2024,9,EXE,16514,510514,500,333000000,14809.31
2024,9,EXE,14555,520555,500,333000000,120.75
2024,9,EXE,27524,510524,500,333000000,8208.0
2024,9,EXE,27524,510524,600,333000000,-411400.0
2024,9,EXE,19035,540035,500,333000000,0.0
2024,9,EXE,20020,510020,500,333000000,47376.0
2024,9,EXE,27524,510524,500,333000000,615.51
2024,9,EXE,20020,510020,500,333000000,78768.0
2024,9,EXE,20020,510020,500,333000000,70528.0
2024,9,EXE,28027,520027,500,333000000,1297.08
2024,9,EXE,21018,410018,500,333000000,0.0
2024,9,EXE,20020,510020,500,333000000,47488.0
2024,9,EXE,27524,510524,500,333000000,404415.0
2024,9,EXE,13017,410017,500,333000000,0.0
2024,9,EXE,27524,510524,500,333000000,34790.15
2024,9,JUD,2561,20561,759,333000000,6314.56
2024,9,JUD,2501,20501,760,333000000,0.0
2024,9,EXE,19047,190047,500,333000000,2470.38
2024,9,EXE,19034,540034,500,333000000,0.0
2024,9,EXE,14030,520030,500,333000000,0.0
2024,9,EXE,34051,340051,500,333000000,0.0
2024,9,EXE,35032,350032,500,333000000,759.0
2024,9,EXE,35032,350032,500,333000000,345.0
2024,9,EXE,35032,350032,500,333000000,759.0
2024,9,EXE,35032,350032,500,333000000,345.0
2024,9,EXE,36021,360021,500,333000000,243600.66
2024,9,EXE,36021,360021,500,333000000,1347.48
2024,9,EXE,27524,510556,500,333000000,7000.0
2024,9,MPE,3004,30004,500,333000000,139.66
2024,9,EXE,91997,910997,500,333000000,0.0
2024,9,MPE,3004,30004,500,333000000,0.0
2024,9,EXE,11011,110011,500,333000000,1702.65
2024,9,JUD,2003,20003,500,333000000,0.0
2024,9,EXE,24037,540037,500,333000000,4651.72
2024,9,EXE,14541,530541,500,333000000,3750.0
2024,9,EXE,28027,520027,500,333000000,0.0
2024,9,EXE,19563,190563,713,344000000,0.0
2024,9,EXE,34051,340051,500,333000000,11999.96
2024,9,EXE,20020,510020,500,333000000,61839.06
2024,9,EXE,15526,510526,660,333000000,0.0
2024,9,EXE,21018,410018,500,333000000,2807.24
2024,9,EXE,34051,340051,500,333000000,13566.0
2024,9,EXE,24037,540037,500,333000000,-4900.0
2024,9,EXE,14555,520555,500,333000000,4000.0
2024,9,EXE,34051,340051,500,331000000,0.0
2024,9,EXE,20020,510020,500,333000000,0.0
2024,9,EXE,19036,540036,500,333000000,460.81
2024,9,MPE,3004,30004,500,333000000,450.0
2024,9,EXE,11008,110008,500,333000000,0.0
2024,9,EXE,19034,540034,500,333000000,0.0
2024,9,EXE,19512,410512,501,333000000,905.7
2024,9,EXE,16514,510514,500,333000000,20000.0
2024,9,EXE,11011,110011,500,333000000,241.49
2024,9,EXE,19512,410512,501,333000000,905.7
2024,9,EXE,11011,110011,500,333000000,1135.1
2024,9,EXE,20020,510020,544,344000000,-4220039.68
2024,9,EXE,27524,510524,600,333000000,0.0
2024,9,EXE,16514,510514,500,333000000,1088.2
2024,9,EXE,11504,410504,501,333000000,6325.79
2024,1,JUD,2501,20501,759,344000000,81344.99
2024,1,JUD,2003,20003,500,333000000,404.26
2024,2,EXE,27524,510524,500,333000000,272106.95
2024,2,JUD,2003,20003,500,333000000,1483.2
2024,2,JUD,2003,20003,500,333000000,500.0
2024,2,JUD,2003,20003,500,333000000,35.0
2024,2,EXE,19049,190049,500,333000000,4510.16
2024,2,JUD,2003,20003,500,333000000,330.0
2024,2,EXE,27524,510524,600,333000000,14530654.67
2024,2,EXE,27524,510556,600,333000000,76458.05
2024,2,EXE,30041,300041,500,333000000,24240.68
2024,2,EXE,27524,510556,500,333000000,27549.35
2024,2,EXE,27524,510556,600,333000000,4500.0
2024,2,EXE,18021,510021,500,333000000,1487.48
2024,2,EXE,27524,510556,600,333000000,3340.0
2024,3,EXE,27524,510556,500,333000000,51479.36
2024,3,EXE,20020,510020,550,333000000,410747.58
2024,3,EXE,20020,510020,500,333000000,0.0
2024,3,EXE,23542,530542,703,333000000,2300.0
2024,2,EXE,13571,130571,500,331000000,79141.55
2024,2,EXE,14566,140566,500,333000000,1893.15
2024,3,EXE,19033,540033,500,333000000,60.38
2024,3,EXE,19033,540033,500,333000000,926.25
2024,3,EXE,34051,340051,500,333000000,61320.0
2024,3,EXE,18021,510021,500,333000000,50000.0
2024,2,EXE,27556,510556,500,331000000,350.42
2024,3,EXE,27524,510556,600,333000000,606.0
2024,3,JUD,2003,20003,500,333000000,805.32
2024,2,EXE,19512,410512,501,333000000,8000.0
2024,2,EXE,19512,410512,501,333000000,724.5
2024,2,EXE,19512,410512,501,333000000,414.0
2024,3,EXE,35538,530538,752,333000000,1586.52
2024,2,EXE,11006,110006,500,331000000,0.0
2024,3,EXE,19036,540036,500,331000000,272229.39
2024,3,EXE,19512,410512,501,333000000,1086.84
2024,3,EXE,14541,530541,500,333000000,2520.42
2024,3,EXE,20020,510020,540,333000000,207.0
2024,3,EXE,11009,110009,500,331000000,200335.3
2024,3,EXE,27556,510556,500,333000000,36196.07
2024,3,EXE,23542,530542,703,333000000,1500.0
2024,3,EXE,19036,540036,500,333000000,2339.2
2024,1,EXE,91997,910997,500,331000000,4000297.56
2024,1,EXE,27524,510524,500,333000000,514755.0
2024,1,EXE,27524,510524,500,333000000,72425.0
2024,1,EXE,11011,110011,500,333000000,1590.79
2024,1,EXE,27524,510556,600,333000000,0.0
2024,2,EXE,19033,540033,500,333000000,966.08
2024,2,EXE,27524,510524,500,333000000,1035330.87
2024,3,EXE,24037,540037,500,333000000,25980.78
2024,3,EXE,20020,510020,541,333000000,25088.0
2024,3,EXE,27524,510524,500,333000000,181500.0
2024,3,EXE,38001,380001,500,333000000,129.37
2024,3,EXE,19047,190047,500,333000000,2200.0
2024,2,JUD,2003,20003,500,331000000,997163.74
2024,3,EXE,20516,510516,500,333000000,8500.0
2024,3,MPE,3004,30004,500,331000000,707195.39
2024,3,EXE,20020,510020,500,333000000,35589.52
2024,3,EXE,23542,530542,501,333000000,362.28
2024,3,EXE,17517,510517,500,331000000,461575.07
2024,2,EXE,11011,110011,500,333000000,19200.0
2024,3,EXE,20020,510020,500,333000000,66730.54
2024,3,EXE,15024,510024,500,331000000,1797.78
2024,2,EXE,14555,520555,500,333000000,11275.4
2024,2,EXE,23542,530542,501,333000000,241.52
2024,2,JUD,2003,20003,500,331000000,156442.0
2024,1,JUD,2003,20003,500,331000000,983906.91
2024,1,EXE,17010,110010,500,333000000,23400.0
2024,1,EXE,29032,520032,500,333000000,2000.0
2024,1,EXE,29032,520032,500,333000000,9430.52
2024,3,EXE,11504,410504,501,333000000,1449.0
2024,1,EXE,11006,110006,500,333000000,1347.48
2024,1,EXE,27524,510524,500,333000000,77455.16
2024,2,EXE,11013,210013,500,333000000,5648.0
2024,2,EXE,18520,510520,500,333000000,15894.93
2024,2,EXE,26031,530031,500,331000000,6566.6
2024,2,EXE,19047,190047,500,331000000,41735.55
2024,2,EXE,27524,510556,500,333000000,11276.1
2024,2,EXE,11006,110006,500,333000000,414.0
2024,2,JUD,2561,20561,759,333000000,1578.64
2024,2,EXE,20020,510020,540,331000000,2852707.17
2024,2,EXE,23542,530542,501,333000000,724.51
2024,3,EXE,27524,510524,500,333000000,0.0
2024,3,JUD,2003,20003,500,333000000,404.26
2024,2,EXE,16537,520537,500,333000000,176166.0
2024,2,EXE,27524,510524,500,333000000,144492.0
2024,2,EXE,27524,510556,600,333000000,432.0
2024,2,EXE,14030,520030,500,333000000,1485.11
2024,2,EXE,20020,510020,540,331000000,97552.09
2024,2,EXE,20020,510020,540,331000000,0.0
2024,2,EXE,11011,110011,500,333000000,2325.06
2024,1,EXE,11011,110011,500,333000000,1611.43
2024,2,EXE,19033,540033,500,333000000,690.0
2024,1,EXE,91997,910997,500,346000000,50000.0
2024,1,EXE,17517,510517,500,333000000,1900.0
2024,1,EXE,11008,110008,500,331000000,232335.97
2024,2,EXE,24037,540037,500,333000000,26828.0
2024,2,EXE,27524,510524,600,333000000,71194.0
2024,3,JUD,2501,20501,760,333000000,0.0
2024,2,EXE,19047,190047,500,331000000,155808.34
2024,2,EXE,27524,510524,600,333000000,193829.21
2024,3,EXE,19047,190047,500,333000000,79853.36
2024,1,EXE,18520,510520,500,333000000,1412.0
2024,2,EXE,20516,510516,500,331000000,73452.14
2024,2,EXE,14566,140566,500,333000000,360.0
2024,2,EXE,29031,520031,500,331000000,3378.34
2024,2,EXE,27524,510556,500,333000000,230474.13
2024,1,EXE,91997,910997,500,331000000,150000.0
2024,3,EXE,91997,910997,500,333000000,-3423345.46
2024,1,EXE,16537,520537,700,331000000,986.83
2024,1,EXE,27524,510524,600,333000000,14695.76
2024,3,EXE,27524,510556,600,333000000,784.06
2024,3,JUD,2561,20561,759,333000000,0.0
2024,3,EXE,11011,110011,500,333000000,1412.0
2024,2,EXE,19035,540035,500,331000000,13422.55
2024,3,EXE,14030,520030,500,333000000,1437.68
2024,3,EXE,14566,140566,500,333000000,1643.15
2024,3,EXE,35538,530538,752,333000000,3388.8
2024,2,EXE,11008,110008,500,333000000,30915.64
2024,3,EXE,19512,410512,501,333000000,543.37
2024,3,EXE,14555,520555,500,333000000,138.0
2024,3,EXE,11009,110009,500,333000000,17000.0
2024,3,EXE,16506,410506,500,333000000,0.0
2024,3,EXE,18021,510021,500,333000000,20000.0
2024,3,EXE,30041,300041,500,333000000,0.0
2024,3,JUD,2003,20003,500,333000000,322.13
2024,1,EXE,24038,540038,500,331000000,259676.24
2024,3,EXE,20020,510020,500,333000000,241.5
2024,3,EXE,20020,510020,500,333000000,241.5
2024,3,EXE,23543,510514,700,333000000,74250.0
2024,4,EXE,27524,510556,500,333000000,0.0
2024,3,EXE,19033,540033,500,333000000,0.0
2024,1,EXE,34051,340051,500,333000000,2255.08
2024,3,EXE,20020,510020,500,333000000,208.62
2024,3,EXE,30041,300041,500,331000000,0.0
2024,3,EXE,91997,910997,500,333000000,0.0
2024,3,EXE,11009,110009,500,333000000,621.0
2024,2,EXE,21018,410018,500,333000000,7005.94
2024,1,EXE,13548,410548,500,331000000,2929.64
2024,3,EXE,20020,510020,500,333000000,0.0
2024,2,EXE,20516,510516,500,333000000,30000.0
2024,2,EXE,20516,510516,500,333000000,4560.8
2024,1,LEG,1002,10002,500,333000000,200000.0
2024,3,EXE,19512,410512,501,333000000,483.0
2024,2,EXE,27524,510524,600,333000000,2700.0
2024,1,MPE,3004,30004,500,331000000,20546.77
2024,1,EXE,11564,110564,500,333000000,15000.0
2024,1,EXE,27524,510524,600,333000000,11400.0
2024,3,EXE,24037,540037,500,331000000,17560.68
2024,2,EXE,19047,190047,500,333000000,21352.34
2024,2,JUD,2501,20501,760,333000000,1253436.92
2024,2,EXE,14030,520030,500,333000000,0.0
2024,2,EXE,20516,510516,500,333000000,20536.42
2024,1,EXE,14541,530541,500,331000000,6901.79
2024,1,EXE,27524,510524,500,333000000,74252.0
2024,1,EXE,18520,510520,500,331000000,10083.28
2024,1,EXE,17010,110010,500,331000000,4193.05
2024,1,EXE,27524,510524,600,333000000,1088032.0
2024,1,EXE,16026,520026,500,331000000,2830.74
2024,1,EXE,21018,410018,500,331000000,980.02
2024,1,EXE,27556,510556,500,331000000,217399.97
2024,2,EXE,11011,110011,500,333000000,53.8
